date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
00:31:59	243/243	---MC-	403	error ('Forbidden')	application/xml	date:Sat,%2021%20Jul%202018%2019:31:58%20GMT	https://d29u17ylf1ylz9.cloudfront.net/voopo-v1/chechout.html	D:/Dulla's%20Documents/WEB/Voppo/d29u17ylf1ylz9.cloudfront.net/voopo-v1/chechout.html	(from https://d29u17ylf1ylz9.cloudfront.net/voopo-v1/cart.html)
00:32:01	117723/117723	---M--	200	added ('OK')	image/png	etag:%2238966cdbefd2fcc48a589d8f4535b7f9%22	https://d29u17ylf1ylz9.cloudfront.net/voopo-v1/images/about/contact.png	D:/Dulla's%20Documents/WEB/Voppo/d29u17ylf1ylz9.cloudfront.net/voopo-v1/images/about/contact.png	(from https://d29u17ylf1ylz9.cloudfront.net/voopo-v1/contact.html)
00:32:02	31018/31018	---MCZ	200	added ('OK')	text/css	date:Sat,%2021%20Jul%202018%2009:49:15%20GMT	https://d29u17ylf1ylz9.cloudfront.net/voopo-v1/css/plugins/font-awesome.min.css	D:/Dulla's%20Documents/WEB/Voppo/d29u17ylf1ylz9.cloudfront.net/voopo-v1/css/plugins/font-awesome.min.css	(from https://d29u17ylf1ylz9.cloudfront.net/voopo-v1/css/plugins.css)
00:32:03	3775/3775	---MCZ	200	added ('OK')	text/css	date:Sat,%2021%20Jul%202018%2009:49:16%20GMT	https://d29u17ylf1ylz9.cloudfront.net/voopo-v1/css/plugins/slick.min.css	D:/Dulla's%20Documents/WEB/Voppo/d29u17ylf1ylz9.cloudfront.net/voopo-v1/css/plugins/slick.min.css	(from https://d29u17ylf1ylz9.cloudfront.net/voopo-v1/css/plugins.css)
00:32:03	70824/70824	---MCZ	200	added ('OK')	text/css	date:Sat,%2021%20Jul%202018%2009:49:16%20GMT	https://d29u17ylf1ylz9.cloudfront.net/voopo-v1/css/plugins/material-design-iconic-font.min.css	D:/Dulla's%20Documents/WEB/Voppo/d29u17ylf1ylz9.cloudfront.net/voopo-v1/css/plugins/material-design-iconic-font.min.css	(from https://d29u17ylf1ylz9.cloudfront.net/voopo-v1/css/plugins.css)
00:32:03	644660/644660	---M--	200	added ('OK')	image/png	etag:%224bb1d9ecc719cd0adf3d92c1dfde29d9%22	https://d29u17ylf1ylz9.cloudfront.net/voopo-v1/images/blog/big-img.png	D:/Dulla's%20Documents/WEB/Voppo/d29u17ylf1ylz9.cloudfront.net/voopo-v1/images/blog/big-img.png	(from https://d29u17ylf1ylz9.cloudfront.net/voopo-v1/blog-details.html)
00:32:03	4024/4024	---MCZ	200	added ('OK')	text/css	date:Sat,%2021%20Jul%202018%2009:49:15%20GMT	https://d29u17ylf1ylz9.cloudfront.net/voopo-v1/css/plugins/mainmenu.css	D:/Dulla's%20Documents/WEB/Voppo/d29u17ylf1ylz9.cloudfront.net/voopo-v1/css/plugins/mainmenu.css	(from https://d29u17ylf1ylz9.cloudfront.net/voopo-v1/css/plugins.css)
00:32:04	24981/24981	---M--	200	added ('OK')	image/jpeg	etag:%22ad4d40c64b7c7817864d66f5cd9c7af2%22	https://d29u17ylf1ylz9.cloudfront.net/voopo-v1/images/bg/1.jpg	D:/Dulla's%20Documents/WEB/Voppo/d29u17ylf1ylz9.cloudfront.net/voopo-v1/images/bg/1.jpg	(from https://d29u17ylf1ylz9.cloudfront.net/voopo-v1/style.css)
00:32:05	89258/89258	---M--	200	added ('OK')	image/jpeg	etag:%223065b30227143934bf69fbe61c8b6a34%22	https://d29u17ylf1ylz9.cloudfront.net/voopo-v1/images/bg/2.jpg	D:/Dulla's%20Documents/WEB/Voppo/d29u17ylf1ylz9.cloudfront.net/voopo-v1/images/bg/2.jpg	(from https://d29u17ylf1ylz9.cloudfront.net/voopo-v1/style.css)
00:32:05	32801/32801	---M--	200	added ('OK')	image/jpeg	etag:%220ff47bdf653db3e09d644557b7a9926d%22	https://d29u17ylf1ylz9.cloudfront.net/voopo-v1/images/bg/3.jpg	D:/Dulla's%20Documents/WEB/Voppo/d29u17ylf1ylz9.cloudfront.net/voopo-v1/images/bg/3.jpg	(from https://d29u17ylf1ylz9.cloudfront.net/voopo-v1/style.css)
00:32:05	46927/46927	---M--	200	added ('OK')	image/jpeg	etag:%22355f83425c1c189167ec219463a057fb%22	https://d29u17ylf1ylz9.cloudfront.net/voopo-v1/images/bg/4.jpg	D:/Dulla's%20Documents/WEB/Voppo/d29u17ylf1ylz9.cloudfront.net/voopo-v1/images/bg/4.jpg	(from https://d29u17ylf1ylz9.cloudfront.net/voopo-v1/style.css)
00:32:06	49473/49473	---M--	200	added ('OK')	image/jpeg	etag:%22ad1c41625ff46eb7cd8e8ae93a5a4bec%22	https://d29u17ylf1ylz9.cloudfront.net/voopo-v1/images/bg/5.jpg	D:/Dulla's%20Documents/WEB/Voppo/d29u17ylf1ylz9.cloudfront.net/voopo-v1/images/bg/5.jpg	(from https://d29u17ylf1ylz9.cloudfront.net/voopo-v1/style.css)
00:32:06	21819/21819	---M--	200	added ('OK')	image/jpeg	etag:%22e2dd897c8792988b1f553945e6ffcf15%22	https://d29u17ylf1ylz9.cloudfront.net/voopo-v1/images/bg/6.jpg	D:/Dulla's%20Documents/WEB/Voppo/d29u17ylf1ylz9.cloudfront.net/voopo-v1/images/bg/6.jpg	(from https://d29u17ylf1ylz9.cloudfront.net/voopo-v1/style.css)
00:32:07	14755/14755	---M--	200	added ('OK')	image/jpeg	etag:%22c03855d7b05630f0f130dbbef7940129%22	https://d29u17ylf1ylz9.cloudfront.net/voopo-v1/images/bg/7.jpg	D:/Dulla's%20Documents/WEB/Voppo/d29u17ylf1ylz9.cloudfront.net/voopo-v1/images/bg/7.jpg	(from https://d29u17ylf1ylz9.cloudfront.net/voopo-v1/style.css)
00:32:07	15845/15845	---M--	200	added ('OK')	image/jpeg	etag:%2203da55d5431298471f37abfa5be1cb67%22	https://d29u17ylf1ylz9.cloudfront.net/voopo-v1/images/bg/8.jpg	D:/Dulla's%20Documents/WEB/Voppo/d29u17ylf1ylz9.cloudfront.net/voopo-v1/images/bg/8.jpg	(from https://d29u17ylf1ylz9.cloudfront.net/voopo-v1/style.css)
00:32:08	243/243	---MC-	403	error ('Forbidden')	application/xml	date:Sat,%2021%20Jul%202018%2019:32:08%20GMT	https://d29u17ylf1ylz9.cloudfront.net/voopo-v1/images/bg/9.jpg	D:/Dulla's%20Documents/WEB/Voppo/d29u17ylf1ylz9.cloudfront.net/voopo-v1/images/bg/9.jpg	(from https://d29u17ylf1ylz9.cloudfront.net/voopo-v1/style.css)
00:32:09	243/243	---MC-	403	error ('Forbidden')	application/xml	date:Sat,%2021%20Jul%202018%2019:32:08%20GMT	https://d29u17ylf1ylz9.cloudfront.net/voopo-v1/images/bg/10.jpg	D:/Dulla's%20Documents/WEB/Voppo/d29u17ylf1ylz9.cloudfront.net/voopo-v1/images/bg/10.jpg	(from https://d29u17ylf1ylz9.cloudfront.net/voopo-v1/style.css)
00:32:10	243/243	---MC-	403	error ('Forbidden')	application/xml	date:Sat,%2021%20Jul%202018%2019:32:09%20GMT	https://d29u17ylf1ylz9.cloudfront.net/voopo-v1/images/bg/11.jpg	D:/Dulla's%20Documents/WEB/Voppo/d29u17ylf1ylz9.cloudfront.net/voopo-v1/images/bg/11.jpg	(from https://d29u17ylf1ylz9.cloudfront.net/voopo-v1/style.css)
00:32:10	243/243	---MC-	403	error ('Forbidden')	application/xml	date:Sat,%2021%20Jul%202018%2019:32:10%20GMT	https://d29u17ylf1ylz9.cloudfront.net/voopo-v1/images/bg/12.jpg	D:/Dulla's%20Documents/WEB/Voppo/d29u17ylf1ylz9.cloudfront.net/voopo-v1/images/bg/12.jpg	(from https://d29u17ylf1ylz9.cloudfront.net/voopo-v1/style.css)
00:32:11	243/243	---MC-	403	error ('Forbidden')	application/xml	date:Sat,%2021%20Jul%202018%2019:32:10%20GMT	https://d29u17ylf1ylz9.cloudfront.net/voopo-v1/images/bg/13.jpg	D:/Dulla's%20Documents/WEB/Voppo/d29u17ylf1ylz9.cloudfront.net/voopo-v1/images/bg/13.jpg	(from https://d29u17ylf1ylz9.cloudfront.net/voopo-v1/style.css)
00:32:12	243/243	---MC-	403	error ('Forbidden')	application/xml	date:Sat,%2021%20Jul%202018%2019:32:11%20GMT	https://d29u17ylf1ylz9.cloudfront.net/voopo-v1/images/bg/14.jpg	D:/Dulla's%20Documents/WEB/Voppo/d29u17ylf1ylz9.cloudfront.net/voopo-v1/images/bg/14.jpg	(from https://d29u17ylf1ylz9.cloudfront.net/voopo-v1/style.css)
00:32:12	243/243	---MC-	403	error ('Forbidden')	application/xml	date:Sat,%2021%20Jul%202018%2019:32:12%20GMT	https://d29u17ylf1ylz9.cloudfront.net/voopo-v1/images/bg/15.jpg	D:/Dulla's%20Documents/WEB/Voppo/d29u17ylf1ylz9.cloudfront.net/voopo-v1/images/bg/15.jpg	(from https://d29u17ylf1ylz9.cloudfront.net/voopo-v1/style.css)
00:32:13	243/243	---MC-	403	error ('Forbidden')	application/xml	date:Sat,%2021%20Jul%202018%2019:32:13%20GMT	https://d29u17ylf1ylz9.cloudfront.net/voopo-v1/images/bg/16.jpg	D:/Dulla's%20Documents/WEB/Voppo/d29u17ylf1ylz9.cloudfront.net/voopo-v1/images/bg/16.jpg	(from https://d29u17ylf1ylz9.cloudfront.net/voopo-v1/style.css)
00:32:14	243/243	---MC-	403	error ('Forbidden')	application/xml	date:Sat,%2021%20Jul%202018%2019:32:13%20GMT	https://d29u17ylf1ylz9.cloudfront.net/voopo-v1/images/bg/17.jpg	D:/Dulla's%20Documents/WEB/Voppo/d29u17ylf1ylz9.cloudfront.net/voopo-v1/images/bg/17.jpg	(from https://d29u17ylf1ylz9.cloudfront.net/voopo-v1/style.css)
00:32:14	243/243	---MC-	403	error ('Forbidden')	application/xml	date:Sat,%2021%20Jul%202018%2019:32:14%20GMT	https://d29u17ylf1ylz9.cloudfront.net/voopo-v1/images/bg/18.jpg	D:/Dulla's%20Documents/WEB/Voppo/d29u17ylf1ylz9.cloudfront.net/voopo-v1/images/bg/18.jpg	(from https://d29u17ylf1ylz9.cloudfront.net/voopo-v1/style.css)
00:32:15	243/243	---MC-	403	error ('Forbidden')	application/xml	date:Sat,%2021%20Jul%202018%2019:32:14%20GMT	https://d29u17ylf1ylz9.cloudfront.net/voopo-v1/images/bg/19.jpg	D:/Dulla's%20Documents/WEB/Voppo/d29u17ylf1ylz9.cloudfront.net/voopo-v1/images/bg/19.jpg	(from https://d29u17ylf1ylz9.cloudfront.net/voopo-v1/style.css)
00:32:16	243/243	---MC-	403	error ('Forbidden')	application/xml	date:Sat,%2021%20Jul%202018%2019:32:16%20GMT	https://d29u17ylf1ylz9.cloudfront.net/voopo-v1/images/bg/20.jpg	D:/Dulla's%20Documents/WEB/Voppo/d29u17ylf1ylz9.cloudfront.net/voopo-v1/images/bg/20.jpg	(from https://d29u17ylf1ylz9.cloudfront.net/voopo-v1/style.css)
00:32:16	5005/5005	---M--	200	added ('OK')	image/png	etag:%2207a82c7c34aab4f8ee3f523ee23a4dcd%22	https://d29u17ylf1ylz9.cloudfront.net/voopo-v1/images/icons/bg.png	D:/Dulla's%20Documents/WEB/Voppo/d29u17ylf1ylz9.cloudfront.net/voopo-v1/images/icons/bg.png	(from https://d29u17ylf1ylz9.cloudfront.net/voopo-v1/style.css)
00:32:17	2474/2474	---M--	200	added ('OK')	image/png	etag:%2201371dc93c214f6fa3a0e9524da434b0%22	https://d29u17ylf1ylz9.cloudfront.net/voopo-v1/images/icons/v1.png	D:/Dulla's%20Documents/WEB/Voppo/d29u17ylf1ylz9.cloudfront.net/voopo-v1/images/icons/v1.png	(from https://d29u17ylf1ylz9.cloudfront.net/voopo-v1/style.css)
00:32:17	243/243	---MC-	403	error ('Forbidden')	application/xml	date:Sat,%2021%20Jul%202018%2019:32:17%20GMT	https://d29u17ylf1ylz9.cloudfront.net/voopo-v1/images/icons/select-arrow-down-2.png	D:/Dulla's%20Documents/WEB/Voppo/d29u17ylf1ylz9.cloudfront.net/voopo-v1/images/icons/select-arrow-down-2.png	(from https://d29u17ylf1ylz9.cloudfront.net/voopo-v1/style.css)
00:32:18	1496/1496	---M--	200	added ('OK')	image/png	etag:%224d7b375d963061b2bf75fc90c8273720%22	https://d29u17ylf1ylz9.cloudfront.net/voopo-v1/images/blog/quote.png	D:/Dulla's%20Documents/WEB/Voppo/d29u17ylf1ylz9.cloudfront.net/voopo-v1/images/blog/quote.png	(from https://d29u17ylf1ylz9.cloudfront.net/voopo-v1/style.css)
00:32:20	165742/165742	---M--	200	added ('OK')	binary/octet-stream	etag:%22674f50d287a8c48dc19ba404d20fe713%22	https://d29u17ylf1ylz9.cloudfront.net/voopo-v1/fonts/fontawesome-webfont.eot?v=4.7.0	D:/Dulla's%20Documents/WEB/Voppo/d29u17ylf1ylz9.cloudfront.net/voopo-v1/fonts/fontawesome-webfont3e6e.eot	(from https://d29u17ylf1ylz9.cloudfront.net/voopo-v1/css/plugins/font-awesome.min.css)
